name,logo,appid,type,steam_appid,is_free,supported_languages,developers,publishers,price_overview,original_price,discounted_price,platforms,genres,achievements,num_reviews,review_score,review_score_desc,total_positive,total_negative,total_reviews
Tom Clancy's Ghost Recon® Breakpoint,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2231380/capsule_sm_120.jpg?t=1736258902,2231380,game,2231380,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic, Czech, Dutch, Japanese<strong>*</strong>, Korean, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Spanish - Latin America<strong>*</strong>, Thai, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Ubisoft Paris'],['Ubisoft'],"5,99€","59,99€","5,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",50.0,20,6,Mostly Positive,9223,3516,12739
Once Human,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2139460/144adf517acbfc23c27452b74e0e6a14207f3b69/capsule_sm_120.jpg?t=1737448314,2139460,game,2139460,True,"English<strong>*</strong>, Simplified Chinese<strong>*</strong>, French, German, Japanese, Korean, Traditional Chinese, Portuguese - Brazil, Spanish - Latin America<br><strong>*</strong>languages with full audio support",['Starry Studio'],['Starry Studio'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG', 'Simulation', 'Strategy', 'Free To Play']",,2,0,2 user reviews,2,0,2
Black Desert,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/582660/251501d00242f8d836446340c9021aa5f458bcd4/capsule_sm_120.jpg?t=1740425518,582660,game,582660,False,"English<strong>*</strong>, French, German, Spanish - Spain, Japanese<strong>*</strong>, Russian<strong>*</strong>, Thai, Turkish, Traditional Chinese<strong>*</strong>, Portuguese - Brazil, Spanish - Latin America<br><strong>*</strong>languages with full audio support",['Pearl Abyss'],['Pearl Abyss'],"0,99€","9,99€","0,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']",,20,6,Mostly Positive,24903,9187,34090
Call of Duty®: Warzone™,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1962663/capsule_sm_120.jpg?t=1738089567,1962663,game,1962663,True,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic, Japanese<strong>*</strong>, Korean<strong>*</strong>, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Spanish - Latin America<strong>*</strong>, Traditional Chinese<br><strong>*</strong>languages with full audio support","['Infinity Ward', 'Raven Software', 'Beenox', 'Treyarch', 'High Moon Studios', 'Sledgehammer Games', 'Activision Shanghai', 'Demonware', 'Toys for Bob']",['Activision'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Free To Play']",,20,4,Mostly Negative,1126,3104,4230
Lost Ark,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1599340/capsule_sm_120.jpg?t=1736361963,1599340,game,1599340,True,"English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong><br><strong>*</strong>languages with full audio support",['Smilegate RPG'],['Amazon Games'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free To Play']",156.0,20,5,Mixed,27260,11684,38944
Far Cry® 5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/552520/capsule_sm_120.jpg?t=1738249745,552520,game,552520,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic, Czech, Dutch, Japanese<strong>*</strong>, Korean, Polish, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support","['Ubisoft Montreal', 'Red Storm', 'Ubisoft Shanghai', 'Ubisoft Toronto', 'Ubisoft Kiev']",['Ubisoft'],"5,99€","59,99€","5,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",72.0,20,8,Very Positive,50515,12404,62919
DREDGE,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1562430/d6c28e6402e85395421ac06ac86cdb0e28b48e27/capsule_sm_120.jpg?t=1739550347,1562430,game,1562430,False,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese, Traditional Chinese, Portuguese - Brazil, Polish",['Black Salt Games'],['Team17'],"12,49€","24,99€","12,49€","{'windows': True, 'mac': True, 'linux': False}","['Adventure', 'RPG']",60.0,20,9,Overwhelmingly Positive,23296,921,24217
Black Myth: Wukong,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2358720/b7f722ddd5e23503f598586aa3700dd4d827bb2d/capsule_sm_120.jpg?t=1739542141,2358720,game,2358720,False,"English<strong>*</strong>, French, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese<strong>*</strong>, Traditional Chinese, Italian, Turkish<br><strong>*</strong>languages with full audio support",['Game Science'],['Game Science'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG']",81.0,20,8,Very Positive,56409,3488,59897
Company of Heroes 3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1677280/e6dca07813c2a956d5987e61b6e97d38ed17edc6/capsule_sm_120_alt_assets_6.jpg?t=1741286646,1677280,game,1677280,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Czech, Korean, Polish, Simplified Chinese, Traditional Chinese, Japanese, Portuguese - Brazil, Turkish<br><strong>*</strong>languages with full audio support",['Relic Entertainment'],['Relic Entertainment'],"27,49€","54,99€","27,49€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Strategy']",24.0,20,5,Mixed,6472,3997,10469
Dragonkin: The Banished,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1863430/capsule_sm_120.jpg?t=1741270402,1863430,game,1863430,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese<br><strong>*</strong>languages with full audio support",['Eko Software'],['Nacon'],"19,99€","24,99€","19,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Early Access']",,20,6,Mostly Positive,58,17,75
Arma Reforger,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1874880/capsule_sm_120.jpg?t=1740582835,1874880,game,1874880,False,"English<strong>*</strong>, French, Italian, German, Czech, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Spain, Ukrainian<br><strong>*</strong>languages with full audio support",['Bohemia Interactive'],['Bohemia Interactive'],"39,99€",,"39,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Simulation', 'Strategy']",15.0,20,6,Mostly Positive,10691,4032,14723
The Elder Scrolls® Online,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/306130/e064f5052d0139ccc22b004c39d6ac4bd874db90/capsule_sm_120.jpg?t=1736445894,306130,game,306130,False,"English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Russian, Spanish - Spain, Simplified Chinese<br><strong>*</strong>languages with full audio support",['ZeniMax Online Studios'],['Bethesda Softworks'],"19,99€",,"19,99€","{'windows': True, 'mac': True, 'linux': False}","['Action', 'Adventure', 'Massively Multiplayer', 'RPG']",,20,8,Very Positive,57095,12036,69131
Destiny 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1085660/capsule_sm_120.jpg?t=1738688481,1085660,game,1085660,True,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese<strong>*</strong>, Spanish - Latin America<strong>*</strong>, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Bungie'],['Bungie'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Free To Play']",23.0,20,8,Very Positive,59951,13861,73812
Atomic Heart,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/668580/capsule_sm_120.jpg?t=1738142799,668580,game,668580,False,"English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese<strong>*</strong>, Korean, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Italian<strong>*</strong>, Traditional Chinese, Ukrainian<br><strong>*</strong>languages with full audio support",['Mundfish'],"['Focus Entertainment', '4Divinity']","19,79€","59,99€","19,79€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG']",69.0,20,8,Very Positive,8084,1998,10082
NARAKA: BLADEPOINT,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1203220/babe303ef69e1f0b2d31330dc8ba43565c520af5/capsule_sm_120.jpg?t=1737540792,1203220,game,1203220,True,"English<strong>*</strong>, Simplified Chinese<strong>*</strong>, Traditional Chinese<strong>*</strong>, Japanese<strong>*</strong>, Korean<strong>*</strong>, French, German, Spanish - Spain, Russian, Turkish, Portuguese - Portugal, Vietnamese, Thai<br><strong>*</strong>languages with full audio support",['24 Entertainment'],['NetEase Games Global'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Massively Multiplayer']",40.0,20,8,Very Positive,10496,2302,12798
Call of Duty®: Black Ops 6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2933620/capsule_sm_120.jpg?t=1740790590,2933620,game,2933620,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Korean, Polish, Russian, Traditional Chinese, Japanese<strong>*</strong>, Spanish - Latin America<strong>*</strong>, Arabic, Simplified Chinese, Portuguese - Brazil<strong>*</strong><br><strong>*</strong>languages with full audio support","['Treyarch', 'Raven Software', 'Beenox', 'High Moon Studios', 'Activision Shanghai', 'Sledgehammer Games', 'Infinity Ward', 'Demonware']",['Activision'],"79,99€",,"79,99€","{'windows': True, 'mac': False, 'linux': False}",['Action'],,20,5,Mixed,3239,4026,7265
Marvel's Spider-Man 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2651280/379bd114fe5c23850555d1eb67fa8ac996bf702b/capsule_sm_120.jpg?t=1738343995,2651280,game,2651280,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic<strong>*</strong>, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Indonesian, Japanese<strong>*</strong>, Korean, Norwegian, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Spanish - Latin America<strong>*</strong>, Swedish, Thai, Traditional Chinese, Vietnamese<br><strong>*</strong>languages with full audio support","['Insomniac Games', 'Nixxes Software']",['PlayStation Publishing LLC'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",43.0,20,6,Mostly Positive,4567,1607,6174
Star Wars Outlaws,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2842040/9e887b6e39c690a305e509e598a125cbc6b2bd1c/capsule_sm_120.jpg?t=1740164681,2842040,game,2842040,False,"English<strong>*</strong>, French<strong>*</strong>, Italian, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Korean, Polish, Portuguese - Brazil<strong>*</strong>, Russian, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Massive Entertainment – A Ubisoft Studio'],['Ubisoft'],"34,99€","69,99€","34,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",53.0,20,6,Mostly Positive,1459,494,1953
Do No Harm,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3138780/bed74d87b87708250641c61868460e01d3e2f9b5/capsule_sm_120.jpg?t=1741298933,3138780,game,3138780,False,"English<strong>*</strong>, French, German, Spanish - Spain, Korean, Russian, Simplified Chinese, Turkish, Portuguese - Brazil, Polish, Traditional Chinese, Japanese, Portuguese - Portugal<br><strong>*</strong>languages with full audio support",['Darts Games'],"['Darts Games', 'Hawthorn Games']","14,21€","15,79€","14,21€","{'windows': True, 'mac': False, 'linux': False}",['Simulation'],,20,7,Positive,26,2,28
Cyberpunk 2077,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1091500/capsule_sm_120.jpg?t=1734434803,1091500,game,1091500,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic, Czech, Hungarian, Japanese<strong>*</strong>, Korean<strong>*</strong>, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese<strong>*</strong>, Spanish - Latin America, Thai, Traditional Chinese, Turkish, Ukrainian<br><strong>*</strong>languages with full audio support",['CD PROJEKT RED'],['CD PROJEKT RED'],"59,99€",,"59,99€","{'windows': True, 'mac': False, 'linux': False}",['RPG'],57.0,20,8,Very Positive,282333,41281,323614
Wartales,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1527950/capsule_sm_120.jpg?t=1741273230,1527950,game,1527950,False,"English<strong>*</strong>, French, German, Spanish - Spain, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Korean<br><strong>*</strong>languages with full audio support",['Shiro Games'],['Shiro Games'],"17,49€","34,99€","17,49€","{'windows': True, 'mac': False, 'linux': False}","['Adventure', 'Indie', 'RPG', 'Strategy']",196.0,20,8,Very Positive,9671,1272,10943
Dead Island 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/934700/a247bbfb249b71dfed4d6e582e5bea2b1dbd4358/capsule_sm_120.jpg?t=1740480586,934700,game,934700,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Czech, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Dambuster Studios'],['Deep Silver'],"24,99€","49,99€","24,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",59.0,20,6,Mostly Positive,3207,966,4173
Old World,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/597180/283817ee3881aaf6af93ee7c08b0bc5412e3b4fa/capsule_sm_120.jpg?t=1741024050,597180,game,597180,False,"English, French, German, Spanish - Spain, Japanese, Russian, Simplified Chinese, Traditional Chinese, Portuguese - Brazil, Korean",['Mohawk Games'],['Hooded Horse'],"9,99€","39,99€","9,99€","{'windows': True, 'mac': True, 'linux': True}","['Simulation', 'Strategy']",376.0,20,8,Very Positive,2083,394,2477
World of Warships,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/552990/e8b6991714720c9eb71b204ca106baa398adb3f6/capsule_sm_120.jpg?t=1740135721,552990,game,552990,True,"English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Czech, Japanese<strong>*</strong>, Polish<strong>*</strong>, Russian<strong>*</strong>, Thai, Turkish, Spanish - Spain<strong>*</strong>, Korean<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Traditional Chinese<strong>*</strong>, Italian<strong>*</strong>, Simplified Chinese<strong>*</strong>, Ukrainian, Dutch<strong>*</strong>, Spanish - Latin America<strong>*</strong><br><strong>*</strong>languages with full audio support",['Wargaming Group Limited'],['Wargaming Group Limited'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Massively Multiplayer', 'Simulation', 'Strategy', 'Free To Play']",44.0,10,6,Mostly Positive,617,182,799
Team Fortress 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/440/capsule_sm_120.jpg?t=1739985926,440,game,440,True,"English<strong>*</strong>, Danish, Dutch, Finnish, French, German, Italian, Japanese, Norwegian, Polish, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Spain, Swedish, Traditional Chinese, Korean, Czech, Hungarian, Portuguese - Brazil, Turkish, Greek, Bulgarian, Romanian, Thai, Ukrainian, Spanish - Latin America<br><strong>*</strong>languages with full audio support",['Valve'],['Valve'],,,,"{'windows': True, 'mac': False, 'linux': True}","['Action', 'Free To Play']",520.0,20,6,Mostly Positive,17475,7281,24756
Dead Cells,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/588650/capsule_sm_120.jpg?t=1731685726,588650,game,588650,False,"English<strong>*</strong>, French<strong>*</strong>, Simplified Chinese<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Russian<strong>*</strong>, Turkish<strong>*</strong>, Korean<strong>*</strong>, Traditional Chinese<strong>*</strong>, Portuguese - Brazil<strong>*</strong><br><strong>*</strong>languages with full audio support",['Motion Twin'],['Motion Twin'],"12,49€","24,99€","12,49€","{'windows': True, 'mac': True, 'linux': True}","['Action', 'Adventure', 'Indie']",121.0,20,9,Overwhelmingly Positive,38939,1423,40362
FINAL FANTASY XIV Online,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/39210/2e45b2f419d0beed57ba1ff1d80a13d31f947d54/capsule_sm_120.jpg?t=1738089746,39210,game,39210,False,"English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Japanese<strong>*</strong><br><strong>*</strong>languages with full audio support",['Square Enix'],['Square Enix'],"9,99€",,"9,99€","{'windows': True, 'mac': False, 'linux': False}","['Massively Multiplayer', 'RPG']",,20,8,Very Positive,49849,6539,56388
Chernobylite 2: Exclusion Zone,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2075100/capsule_sm_120.jpg?t=1741267566,2075100,game,2075100,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Polish, Russian, Simplified Chinese, Ukrainian<br><strong>*</strong>languages with full audio support",['The Farm 51'],['The Farm 51'],"35,09€","38,99€","35,09€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",,20,5,Mixed,28,13,41
Lies of P,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1627720/capsule_sm_120.jpg?t=1740638019,1627720,game,1627720,False,"English<strong>*</strong>, French, German, Spanish - Spain, Russian, Japanese, Simplified Chinese, Traditional Chinese, Portuguese - Brazil, Polish, Korean, Italian<br><strong>*</strong>languages with full audio support",['NEOWIZ'],['NEOWIZ'],"35,99€","59,99€","35,99€","{'windows': True, 'mac': True, 'linux': False}","['Action', 'Adventure', 'RPG']",42.0,20,8,Very Positive,16495,1111,17606
Phasmophobia,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/739630/capsule_sm_120.jpg?t=1740090955,739630,game,739630,False,"English<strong>*</strong>, Portuguese - Portugal, Spanish - Spain, Portuguese - Brazil, German, French, Italian, Bulgarian, Czech, Danish, Dutch, Finnish, Greek, Hungarian, Japanese, Korean, Norwegian, Polish, Romanian, Russian, Simplified Chinese, Swedish, Traditional Chinese, Turkish, Ukrainian, Catalan<br><strong>*</strong>languages with full audio support",['Kinetic Games'],['Kinetic Games'],"19,50€",,"19,50€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Indie', 'Early Access']",54.0,20,9,Overwhelmingly Positive,309713,12055,321768
Farming Simulator 25,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2300320/capsule_sm_120.jpg?t=1738682684,2300320,game,2300320,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Czech, Danish, Dutch, Finnish, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Portuguese - Portugal, Romanian, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Traditional Chinese, Turkish, Ukrainian, Vietnamese, Indonesian<br><strong>*</strong>languages with full audio support",['Giants Software'],['Giants Software'],"49,99€",,"49,99€","{'windows': True, 'mac': True, 'linux': False}",['Simulation'],45.0,20,8,Very Positive,6003,1428,7431
Riders Republic,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2290180/capsule_sm_120.jpg?t=1736259065,2290180,game,2290180,False,"English<strong>*</strong>, French<strong>*</strong>, Italian, German<strong>*</strong>, Spanish - Spain, Simplified Chinese, Traditional Chinese, Korean, Japanese<br><strong>*</strong>languages with full audio support","['Ubisoft Annecy', 'Ubisoft Belgrade', 'Ubisoft Kyiv', 'Ubisoft Pune', 'Ubisoft Odesa']",['Ubisoft Entertainment'],"7,99€","39,99€","7,99€","{'windows': True, 'mac': False, 'linux': False}","['Massively Multiplayer', 'Sports']",,20,8,Very Positive,3642,821,4463
MOBILE SUIT GUNDAM BATTLE OPERATION 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1367080/255f649eef32656da1e5b823ce5aef636e5123af/capsule_sm_120.jpg?t=1737587332,1367080,game,1367080,True,"English<strong>*</strong>, Simplified Chinese<strong>*</strong>, Traditional Chinese<strong>*</strong>, Japanese<strong>*</strong>, Korean<br><strong>*</strong>languages with full audio support","['B.B.STUDIO CO.,LTD.']",['Bandai Namco Entertainment Inc.'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Free To Play']",17.0,12,4,Mostly Negative,4,8,12
Ravenswatch,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2071280/7c03b1bafb313fb04331fa735ec4101b2f812286/capsule_sm_120.jpg?t=1741304779,2071280,game,2071280,False,"English<strong>*</strong>, French, Italian, German, Spanish - Spain, Korean, Polish, Portuguese - Brazil, Russian, Japanese, Simplified Chinese, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Passtech Games'],['Nacon'],"12,49€","24,99€","12,49€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",33.0,20,8,Very Positive,4600,684,5284
Atelier Yumia: The Alchemist of Memories & the Envisioned Land,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3123410/bc08fd1a9447294411cf397d927bcf591e0857c1/capsule_sm_120.jpg?t=1740442375,3123410,game,3123410,False,"English, French, German, Spanish - Spain, Russian, Simplified Chinese, Traditional Chinese, Japanese<strong>*</strong>, Korean<br><strong>*</strong>languages with full audio support","['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","69,99€",,"69,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG']",,0,0,No user reviews,0,0,0
Far Cry® 6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2369390/capsule_sm_120.jpg?t=1738249424,2369390,game,2369390,False,"English<strong>*</strong>, French<strong>*</strong>, Italian, German<strong>*</strong>, Spanish - Spain, Arabic, Japanese<strong>*</strong>, Korean, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Spanish - Latin America<strong>*</strong>, Thai, Traditional Chinese<br><strong>*</strong>languages with full audio support","['Ubisoft Toronto', 'Ubisoft Montreal', 'Ubisoft Kyiv', 'Ubisoft Shanghai', 'Ubisoft Berlin']",['Ubisoft'],"14,99€","59,99€","14,99€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure']",99.0,20,5,Mixed,6668,3161,9829
Stardew Valley,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/413150/capsule_sm_120.jpg?t=1711128146,413150,game,413150,False,"English, German, Spanish - Spain, Japanese, Portuguese - Brazil, Russian, Simplified Chinese, French, Italian, Hungarian, Korean, Turkish",['ConcernedApe'],['ConcernedApe'],"13,99€",,"13,99€","{'windows': True, 'mac': True, 'linux': True}","['Indie', 'RPG', 'Simulation']",49.0,20,9,Overwhelmingly Positive,339448,3734,343182
The First Descendant,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2074920/8dde06617869e8886a3f449b082ba0d73b837314/capsule_sm_120.jpg?t=1735020965,2074920,game,2074920,True,"English<strong>*</strong>, Japanese, Simplified Chinese, Traditional Chinese, Korean<strong>*</strong>, French, Italian, German, Spanish - Spain, Polish, Portuguese - Brazil, Russian<br><strong>*</strong>languages with full audio support","['NEXON Games Co., Ltd.']",['NEXON'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG', 'Free To Play']",24.0,0,0,No user reviews,0,0,0
Conqueror's Blade,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/835570/f402e6e838049411357ac04dbb7c91c0e443bb47/capsule_sm_120.jpg?t=1736235087,835570,game,835570,True,"English<strong>*</strong>, Simplified Chinese<strong>*</strong>, Traditional Chinese, Spanish - Spain, Japanese, Thai, Vietnamese, Korean, Portuguese - Brazil, Spanish - Latin America, French, German, Polish, Russian, Turkish<br><strong>*</strong>languages with full audio support",['Booming Tech'],['Poros Interactive'],,,,"{'windows': True, 'mac': False, 'linux': False}","['Action', 'Massively Multiplayer', 'RPG', 'Strategy', 'Free To Play']",48.0,4,6,Mostly Positive,188,75,263
Tom Clancy’s The Division® 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2221490/b97763366f3f1bfe1a5bab3d12db65d7d981d40a/capsule_sm_120.jpg?t=1740472058,2221490,game,2221490,False,"English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Arabic<strong>*</strong>, Japanese<strong>*</strong>, Korean, Polish, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong>, Simplified Chinese, Spanish - Latin America<strong>*</strong>, Traditional Chinese<br><strong>*</strong>languages with full audio support",['Ubisoft'],['Ubisoft'],"7,49€","29,99€","7,49€","{'windows': True, 'mac': False, 'linux': False}","['Action', 'Adventure', 'RPG']",60.0,20,6,Mostly Positive,7075,2151,9226
SnowRunner,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1465360/capsule_sm_120.jpg?t=1739267949,1465360,game,1465360,False,"English, French, Italian, German, Spanish - Spain, Czech, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese",['Saber Interactive'],['Focus Entertainment'],"14,99€","29,99€","14,99€","{'windows': True, 'mac': True, 'linux': False}","['Adventure', 'Simulation']",37.0,20,8,Very Positive,12404,1563,13967
Euro Truck Simulator 2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/227300/capsule_sm_120.jpg?t=1739871676,227300,game,227300,False,"English, German, French, Italian, Korean, Spanish - Spain, Simplified Chinese, Russian, Japanese, Portuguese - Portugal, Polish, Danish, Dutch, Finnish, Norwegian, Swedish, Hungarian, Czech, Romanian, Turkish, Portuguese - Brazil, Bulgarian, Greek, Ukrainian, Traditional Chinese, Catalan, Lithuanian, Serbian, Slovak, Slovenian",['SCS Software'],['SCS Software'],"19,99€",,"19,99€","{'windows': True, 'mac': True, 'linux': True}","['Indie', 'Simulation']",98.0,20,9,Overwhelmingly Positive,120213,2958,123171
Ori and the Will of the Wisps,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1057090/capsule_sm_120.jpg?t=1701967625,1057090,game,1057090,False,"English, French, Italian, German, Spanish - Spain, Czech, Danish, Dutch, Finnish, Hungarian, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Traditional Chinese, Turkish",['Moon Studios GmbH'],['Xbox Game Studios'],"9,89€","29,99€","9,89€","{'windows': True, 'mac': False, 'linux': False}",['Action'],37.0,20,9,Overwhelmingly Positive,27705,895,28600
